414,977,265,MoveLeft,2410,265,None
415,977,265,None,2403,265,MoveLeft
416,977,265,None,2396,265,MoveLeft
417,977,265,None,2389,265,MoveLeft
418,977,265,None,2382,265,MoveLeft
419,977,265,None,2375,265,MoveLeft
420,977,265,None,2368,265,MoveLeft
421,977,265,None,2361,265,MoveLeft
422,977,265,None,2354,265,MoveLeft
423,977,265,None,2347,265,MoveLeft
424,977,265,None,2340,265,MoveLeft
425,977,265,None,2333,265,MoveLeft
426,977,265,None,2326,265,MoveLeft
427,977,265,None,2319,265,MoveLeft
428,977,265,None,2312,265,MoveLeft
429,977,265,None,2305,265,MoveLeft
430,977,265,None,2298,265,MoveLeft
431,977,265,None,2291,265,MoveLeft
432,977,265,None,2284,265,MoveLeft
433,977,265,None,2277,265,MoveLeft
434,984,265,MoveRight,2277,265,None
434,984,265,None,2270,265,MoveLeft
435,991,265,MoveRight,2270,265,None
435,991,265,None,2263,265,MoveLeft
436,998,265,MoveRight,2263,265,None
436,998,265,None,2256,265,MoveLeft
437,1005,265,MoveRight,2256,265,None
437,1005,265,None,2249,265,MoveLeft
438,1012,265,MoveRight,2249,265,None
438,1012,265,None,2242,265,MoveLeft
439,1019,265,MoveRight,2242,265,None
439,1019,265,None,2235,265,MoveLeft
440,1026,265,MoveRight,2235,265,None
440,1026,265,None,2228,265,MoveLeft
441,1033,265,MoveRight,2228,265,None
441,1033,265,None,2221,265,MoveLeft
442,1040,265,MoveRight,2221,265,None
442,1040,265,None,2214,265,MoveLeft
443,1047,265,MoveRight,2214,265,None
443,1047,265,None,2207,265,MoveLeft
444,1054,265,MoveRight,2207,265,None
444,1054,265,None,2200,265,MoveLeft
445,1061,265,MoveRight,2200,265,None
445,1061,265,None,2193,265,MoveLeft
446,1068,265,MoveRight,2193,265,None
446,1068,265,None,2186,265,MoveLeft
447,1075,265,MoveRight,2186,265,None
447,1075,265,None,2179,265,MoveLeft
448,1082,265,MoveRight,2179,265,None
448,1082,265,None,2172,265,MoveLeft
449,1089,265,MoveRight,2172,265,None
449,1089,265,None,2165,265,MoveLeft
450,1096,265,MoveRight,2165,265,None
450,1096,265,None,2158,265,MoveLeft
451,1103,265,MoveRight,2158,265,None
451,1103,265,None,2151,265,MoveLeft
452,1110,265,MoveRight,2151,265,None
452,1110,265,None,2144,265,MoveLeft
453,1117,265,MoveRight,2144,265,None
453,1117,265,None,2137,265,MoveLeft
454,1124,265,MoveRight,2137,265,None
454,1124,265,None,2130,265,MoveLeft
455,1131,265,MoveRight,2130,265,None
455,1131,265,None,2123,265,MoveLeft
456,1138,265,MoveRight,2123,265,None
456,1138,265,None,2116,265,MoveLeft
457,1145,265,MoveRight,2116,265,None
457,1145,265,None,2109,265,MoveLeft
458,1152,265,MoveRight,2109,265,None
458,1152,265,None,2102,265,MoveLeft
459,1159,265,MoveRight,2102,265,None
459,1159,265,None,2095,265,MoveLeft
460,1166,265,MoveRight,2095,265,None
460,1166,265,None,2088,265,MoveLeft
461,1173,265,MoveRight,2088,265,None
461,1173,265,None,2081,265,MoveLeft
462,1173,265,None,2074,265,MoveLeft
463,1173,265,None,2067,265,MoveLeft
464,1173,265,None,2060,265,MoveLeft
465,1173,265,None,2053,265,MoveLeft
466,1166,265,MoveLeft,2053,265,None
466,1166,265,None,2046,265,MoveLeft
467,1159,265,MoveLeft,2046,265,None
467,1159,265,None,2039,265,MoveLeft
468,1152,265,MoveLeft,2039,265,None
468,1152,265,None,2032,265,MoveLeft
469,1145,265,MoveLeft,2032,265,None
469,1145,265,None,2025,265,MoveLeft
470,1138,265,MoveLeft,2025,265,None
470,1138,265,None,2018,265,MoveLeft
471,1131,265,MoveLeft,2018,265,None
471,1131,265,None,2011,265,MoveLeft
472,1124,265,MoveLeft,2011,265,None
472,1124,265,None,2004,265,MoveLeft
473,1117,265,MoveLeft,2004,265,None
473,1117,265,None,1997,265,MoveLeft
474,1110,265,MoveLeft,1997,265,None
474,1110,265,None,1990,265,MoveLeft
475,1103,265,MoveLeft,1990,265,None
475,1103,265,None,1983,265,MoveLeft
476,1096,265,MoveLeft,1983,265,None
476,1096,265,None,1976,265,MoveLeft
477,1089,265,MoveLeft,1976,265,None
477,1089,265,None,1969,265,MoveLeft
478,1082,265,MoveLeft,1969,265,None
478,1082,265,None,1962,265,MoveLeft
479,1075,265,MoveLeft,1962,265,None
479,1075,265,None,1955,265,MoveLeft
480,1068,265,MoveLeft,1955,265,None
480,1068,265,None,1948,265,MoveLeft
481,1061,265,MoveLeft,1948,265,None
481,1061,265,None,1941,265,MoveLeft
482,1054,265,MoveLeft,1941,265,None
482,1054,265,None,1934,265,MoveLeft
483,1047,265,MoveLeft,1934,265,None
483,1047,265,None,1927,265,MoveLeft
484,1040,265,MoveLeft,1927,265,None
484,1040,265,None,1920,265,MoveLeft
485,1033,265,MoveLeft,1920,265,None
485,1033,265,None,1913,265,MoveLeft
486,1026,265,MoveLeft,1913,265,None
486,1026,265,None,1906,265,MoveLeft
487,1019,265,MoveLeft,1906,265,None
487,1019,265,None,1899,265,MoveLeft
488,1012,265,MoveLeft,1899,265,None
488,1012,265,None,1892,265,MoveLeft
489,1005,265,MoveLeft,1892,265,None
